"","taxonID","treeID","siteID","plotID","subplotID","nestedSubplotID","tagID","dbh.15","measurementHeight.15","stemStatus.15","growthForm","dbh.16","flag","tree.easting","tree.northing","jenkins_model","beta_one","beta_two"
"27361",NA,"HARV_052_2687","HARV","HARV_052",41,NA,"2687",18.2,130,1,"sbt",18.3,FALSE,NA,NA,NA,NA,NA
"27362",NA,"HARV_052_2688","HARV","HARV_052",41,NA,"2688",24.5,130,1,"sbt",25.4,FALSE,NA,NA,NA,NA,NA
"27363",NA,"HARV_052_2689","HARV","HARV_052",41,NA,"2689",30,130,1,"sbt",30.4,FALSE,NA,NA,NA,NA,NA
"27364",NA,"HARV_052_2690","HARV","HARV_052",41,NA,"2690",20.4,130,1,"sbt",20.5,FALSE,NA,NA,NA,NA,NA
"27365",NA,"HARV_052_2691","HARV","HARV_052",41,NA,"2691",24.9,130,2,"sbt",25,FALSE,NA,NA,NA,NA,NA
"27366",NA,"HARV_052_2692","HARV","HARV_052",41,NA,"2692",19.4,130,1,"sbt",19.5,FALSE,NA,NA,NA,NA,NA
"27367",NA,"HARV_052_2693","HARV","HARV_052",41,NA,"2693",18.6,130,1,"sbt",18.5,TRUE,NA,NA,NA,NA,NA
"27368",NA,"HARV_052_2694","HARV","HARV_052",41,NA,"2694",32.2,130,1,"sbt",32.9,FALSE,NA,NA,NA,NA,NA
"27369",NA,"HARV_052_2695","HARV","HARV_052",41,NA,"2695",16.6,130,1,"sbt",17.1,FALSE,NA,NA,NA,NA,NA
"27370",NA,"HARV_052_2696","HARV","HARV_052",41,NA,"2696",13.8,130,1,"sbt",13.8,FALSE,NA,NA,NA,NA,NA
"27371",NA,"HARV_052_2697","HARV","HARV_052",41,NA,"2697",34.2,130,1,"sbt",34.6,FALSE,NA,NA,NA,NA,NA
"27372",NA,"HARV_052_2698","HARV","HARV_052",41,NA,"2698",10.9,130,2,"sbt",10.8,TRUE,NA,NA,NA,NA,NA
"27373",NA,"HARV_052_2700","HARV","HARV_052",41,NA,"2700",24.1,130,1,"sbt",24.4,FALSE,NA,NA,NA,NA,NA
"27374",NA,"HARV_052_3560","HARV","HARV_052",23,NA,"3560",3.5,130,5,"smt",3.7,FALSE,NA,NA,NA,NA,NA
"27375",NA,"HARV_052_3560","HARV","HARV_052",23,NA,"3560",3.5,130,5,"smt",3.5,FALSE,NA,NA,NA,NA,NA
"27376",NA,"HARV_052_3562","HARV","HARV_052",41,NA,"3562",1.2,130,5,"smt",1.4,FALSE,NA,NA,NA,NA,NA
"27377",NA,"HARV_052_3562","HARV","HARV_052",41,NA,"3562",1.2,130,5,"smt",1.4,FALSE,NA,NA,NA,NA,NA
"27378",NA,"HARV_052_3570","HARV","HARV_052",23,NA,"3570",4.6,130,1,"smt",4.6,FALSE,NA,NA,NA,NA,NA
"27379",NA,"HARV_052_3570","HARV","HARV_052",23,NA,"3570",4.6,130,1,"smt",4.5,TRUE,NA,NA,NA,NA,NA
"27380",NA,"HARV_052_3577","HARV","HARV_052",23,NA,"3577",4.9,130,1,"smt",4.9,FALSE,NA,NA,NA,NA,NA
"27381",NA,"HARV_052_3581","HARV","HARV_052",23,NA,"3581",4.5,130,1,"smt",4.7,FALSE,NA,NA,NA,NA,NA
"27382",NA,"HARV_052_3581","HARV","HARV_052",23,NA,"3581",4.5,130,1,"smt",4.6,FALSE,NA,NA,NA,NA,NA
"27383",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",4.1,130,5,"sis",6.7,FALSE,NA,NA,NA,NA,NA
"27384",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",4.1,130,5,"sis",6.5,FALSE,NA,NA,NA,NA,NA
"27385",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",4.1,130,5,"sis",4,TRUE,NA,NA,NA,NA,NA
"27386",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",4.1,130,5,"sis",4.3,FALSE,NA,NA,NA,NA,NA
"27387",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",6.5,130,5,"sis",6.7,FALSE,NA,NA,NA,NA,NA
"27388",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",6.5,130,5,"sis",6.5,FALSE,NA,NA,NA,NA,NA
"27389",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",6.5,130,5,"sis",4,TRUE,NA,NA,NA,NA,NA
"27390",NA,"HARV_052_3582","HARV","HARV_052",23,NA,"3582",6.5,130,5,"sis",4.3,TRUE,NA,NA,NA,NA,NA
"27391",NA,"HARV_052_3595","HARV","HARV_052",41,NA,"3595",6.1,130,2,"smt",NA,NA,NA,NA,NA,NA,NA
"27392",NA,"HARV_052_3708","HARV","HARV_052",23,NA,"3708",1.9,130,5,"smt",2.1,FALSE,NA,NA,NA,NA,NA
"27393",NA,"HARV_052_3708","HARV","HARV_052",23,NA,"3708",1.9,130,5,"smt",2.2,FALSE,NA,NA,NA,NA,NA
"27394",NA,"HARV_052_3711","HARV","HARV_052",23,NA,"3711",4.4,130,2,"smt",4.6,FALSE,NA,NA,NA,NA,NA
"27395",NA,"HARV_052_3712","HARV","HARV_052",41,NA,"3712",3,130,2,"smt",NA,NA,NA,NA,NA,NA,NA
"27396",NA,"HARV_052_3714","HARV","HARV_052",41,NA,"3714",5.5,130,2,"smt",NA,NA,NA,NA,NA,NA,NA
"27397",NA,"HARV_052_3742","HARV","HARV_052",23,NA,"3742",2.7,130,1,"smt",3.2,FALSE,NA,NA,NA,NA,NA
"27398",NA,"HARV_052_3742","HARV","HARV_052",23,NA,"3742",2.7,130,1,"smt",3,FALSE,NA,NA,NA,NA,NA
"27399",NA,"HARV_052_3745","HARV","HARV_052",23,NA,"3745",7.3,130,2,"smt",7.6,FALSE,NA,NA,NA,NA,NA
"27400",NA,"HARV_052_3745","HARV","HARV_052",23,NA,"3745",7.3,130,2,"smt",7.3,FALSE,NA,NA,NA,NA,NA
"27401",NA,"HARV_052_5866","HARV","HARV_052",41,NA,"5866",43.2,130,1,"sbt",43.9,FALSE,NA,NA,NA,NA,NA
"27402",NA,"HARV_052_5867","HARV","HARV_052",41,NA,"5867",25.7,130,2,"sbt",26.3,FALSE,NA,NA,NA,NA,NA
"27403",NA,"HARV_052_5868","HARV","HARV_052",41,NA,"5868",33.2,130,2,"sbt",NA,NA,NA,NA,NA,NA,NA
"27404",NA,"LENO_061_8778","LENO","LENO_061",21,1,"8778",8.4,130,1,"smt",8.3,TRUE,NA,NA,NA,NA,NA
"27405",NA,"LENO_061_8779","LENO","LENO_061",21,NA,"8779",1.4,130,NA,"lia",NA,NA,NA,NA,NA,NA,NA
"27406",NA,"LENO_061_8780","LENO","LENO_061",21,NA,"8780",1.4,130,NA,"lia",NA,NA,NA,NA,NA,NA,NA
"27407",NA,"LENO_061_8782","LENO","LENO_061",21,NA,"8782",3.2,130,NA,"lia",NA,NA,NA,NA,NA,NA,NA
"27408",NA,"LENO_061_8783","LENO","LENO_061",21,NA,"8783",1.5,130,NA,"lia",NA,NA,NA,NA,NA,NA,NA
"27409",NA,"LENO_061_8784","LENO","LENO_061",21,NA,"8784",1,130,NA,"lia",NA,NA,NA,NA,NA,NA,NA
"27410",NA,"LENO_061_8786","LENO","LENO_061",21,1,"8786",1.6,130,1,"smt",1.8,FALSE,NA,NA,NA,NA,NA
"27411",NA,"LENO_061_8787","LENO","LENO_061",21,1,"8787",1.6,130,1,"smt",1.5,TRUE,NA,NA,NA,NA,NA
"27412",NA,"LENO_061_8788","LENO","LENO_061",21,1,"8788",1.6,130,1,"smt",1.6,FALSE,NA,NA,NA,NA,NA
"27413",NA,"LENO_061_8789","LENO","LENO_061",21,1,"8789",2.9,130,1,"smt",3.4,FALSE,NA,NA,NA,NA,NA
"27414",NA,"LENO_061_8793","LENO","LENO_061",21,1,"8793",5.9,130,1,"smt",7.1,FALSE,NA,NA,NA,NA,NA
"27415",NA,"LENO_061_8795","LENO","LENO_061",21,1,"8795",1.7,130,1,"smt",1.8,FALSE,NA,NA,NA,NA,NA
"27416",NA,"LENO_061_8803","LENO","LENO_061",21,1,"8803",2.4,130,1,"smt",2.7,FALSE,NA,NA,NA,NA,NA
"27417",NA,"LENO_061_8805","LENO","LENO_061",21,1,"8805",1.9,130,1,"smt",1.9,FALSE,NA,NA,NA,NA,NA
"27418",NA,"LENO_061_8810","LENO","LENO_061",21,4,"8810",2.7,130,1,"smt",2.6,TRUE,NA,NA,NA,NA,NA
"27419",NA,"LENO_061_8811","LENO","LENO_061",21,4,"8811",2.5,130,1,"smt",2.6,FALSE,NA,NA,NA,NA,NA
"27420",NA,"LENO_061_8813","LENO","LENO_061",21,4,"8813",1,130,1,"smt",1.2,FALSE,NA,NA,NA,NA,NA
"27421",NA,"LENO_061_8815","LENO","LENO_061",21,4,"8815",1.1,130,1,"smt",1.3,FALSE,NA,NA,NA,NA,NA
"27422",NA,"LENO_061_8816","LENO","LENO_061",21,NA,"8816",67.1,130,4,"sbt",86.6,FALSE,NA,NA,NA,NA,NA
"27423",NA,"LENO_061_8817","LENO","LENO_061",21,NA,"8817",17.1,130,1,"sbt",16.7,TRUE,NA,NA,NA,NA,NA
"27424",NA,"LENO_061_8819","LENO","LENO_061",21,NA,"8819",26.4,130,1,"sbt",26.7,FALSE,NA,NA,NA,NA,NA
"27425",NA,"LENO_061_8820","LENO","LENO_061",21,NA,"8820",27,130,1,"sbt",28.2,FALSE,NA,NA,NA,NA,NA
"27426",NA,"LENO_061_8821","LENO","LENO_061",21,NA,"8821",13,130,1,"sbt",13.1,FALSE,NA,NA,NA,NA,NA
"27427",NA,"LENO_061_8822","LENO","LENO_061",21,NA,"8822",20.7,130,1,"sbt",21.1,FALSE,NA,NA,NA,NA,NA
"27428",NA,"LENO_061_8823","LENO","LENO_061",21,NA,"8823",25,130,7,"sbt",26,FALSE,NA,NA,NA,NA,NA
"27429",NA,"LENO_061_8824","LENO","LENO_061",21,NA,"8824",16,130,1,"sbt",16,FALSE,NA,NA,NA,NA,NA
"27430",NA,"LENO_061_8825","LENO","LENO_061",21,NA,"8825",22.7,130,1,"sbt",23,FALSE,NA,NA,NA,NA,NA
"27431",NA,"LENO_061_8827","LENO","LENO_061",41,1,"8827",1.8,130,1,"sis",2,FALSE,NA,NA,NA,NA,NA
"27432",NA,"LENO_061_8827","LENO","LENO_061",41,1,"8827",2,130,1,"sis",2,FALSE,NA,NA,NA,NA,NA
"27433",NA,"LENO_061_8829","LENO","LENO_061",41,1,"8829",1.2,130,1,"sis",5.8,FALSE,NA,NA,NA,NA,NA
"27434",NA,"LENO_061_8829","LENO","LENO_061",41,1,"8829",1.2,130,1,"sis",1.2,FALSE,NA,NA,NA,NA,NA
"27435",NA,"LENO_061_8829","LENO","LENO_061",41,1,"8829",5.4,130,1,"sis",5.8,FALSE,NA,NA,NA,NA,NA
"27436",NA,"LENO_061_8829","LENO","LENO_061",41,1,"8829",5.4,130,1,"sis",1.2,TRUE,NA,NA,NA,NA,NA
"27437",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",1.5,130,1,"sis",3.8,FALSE,NA,NA,NA,NA,NA
"27438",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",1.5,130,1,"sis",1.7,FALSE,NA,NA,NA,NA,NA
"27439",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",2.1,130,1,"sis",1.7,TRUE,NA,NA,NA,NA,NA
"27440",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",2.1,130,1,"sis",2.2,FALSE,NA,NA,NA,NA,NA
"27441",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",1.5,130,1,"sis",2.2,FALSE,NA,NA,NA,NA,NA
"27442",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",3.5,130,1,"sis",3.8,FALSE,NA,NA,NA,NA,NA
"27443",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",3.5,130,1,"sis",1.7,TRUE,NA,NA,NA,NA,NA
"27444",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",2.1,130,1,"sis",3.8,FALSE,NA,NA,NA,NA,NA
"27445",NA,"LENO_061_8831","LENO","LENO_061",41,1,"8831",3.5,130,1,"sis",2.2,TRUE,NA,NA,NA,NA,NA
"27446",NA,"LENO_061_8833","LENO","LENO_061",41,1,"8833",1.2,130,1,"sis",4.2,FALSE,NA,NA,NA,NA,NA
"27447",NA,"LENO_061_8833","LENO","LENO_061",41,1,"8833",1.2,130,1,"sis",1.2,FALSE,NA,NA,NA,NA,NA
"27448",NA,"LENO_061_8833","LENO","LENO_061",41,1,"8833",4.3,130,1,"sis",4.2,TRUE,NA,NA,NA,NA,NA
"27449",NA,"LENO_061_8833","LENO","LENO_061",41,1,"8833",4.3,130,1,"sis",1.2,TRUE,NA,NA,NA,NA,NA
"27450",NA,"LENO_061_8834","LENO","LENO_061",41,1,"8834",2.5,130,1,"smt",2.4,TRUE,NA,NA,NA,NA,NA
"27451",NA,"LENO_061_8835","LENO","LENO_061",41,1,"8835",2.4,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"27452",NA,"LENO_061_8835","LENO","LENO_061",41,1,"8835",2,130,1,"sis",2.6,FALSE,NA,NA,NA,NA,NA
"27453",NA,"LENO_061_8835","LENO","LENO_061",41,1,"8835",2,130,1,"sis",2.2,FALSE,NA,NA,NA,NA,NA
"27454",NA,"LENO_061_8835","LENO","LENO_061",41,1,"8835",2.4,130,1,"sis",2.2,TRUE,NA,NA,NA,NA,NA
"27455",NA,"LENO_061_8836","LENO","LENO_061",41,1,"8836",4.6,130,1,"smt",5.2,FALSE,NA,NA,NA,NA,NA
"27456",NA,"LENO_061_8837","LENO","LENO_061",41,1,"8837",5.6,130,1,"smt",5.9,FALSE,NA,NA,NA,NA,NA
"27457",NA,"LENO_061_8838","LENO","LENO_061",41,NA,"8838",23.1,130,1,"sbt",23.7,FALSE,NA,NA,NA,NA,NA
"27458",NA,"LENO_061_8839","LENO","LENO_061",41,NA,"8839",17.8,130,1,"sbt",18.2,FALSE,NA,NA,NA,NA,NA
"27459",NA,"LENO_061_8840","LENO","LENO_061",41,NA,"8840",25,130,1,"sbt",24.8,TRUE,NA,NA,NA,NA,NA
"27460",NA,"LENO_061_8841","LENO","LENO_061",41,NA,"8841",28.5,130,1,"sbt",29,FALSE,NA,NA,NA,NA,NA
"27461",NA,"LENO_061_8842","LENO","LENO_061",41,NA,"8842",96.7,130,1,"sbt",99.4,FALSE,NA,NA,NA,NA,NA
"27462",NA,"LENO_061_8845","LENO","LENO_061",41,NA,"8845",13.2,120,1,"sbt",13.2,FALSE,NA,NA,NA,NA,NA
"27463",NA,"LENO_061_8847","LENO","LENO_061",41,NA,"8847",13.3,120,1,"sbt",13.2,TRUE,NA,NA,NA,NA,NA
"27464",NA,"LENO_061_8848","LENO","LENO_061",41,NA,"8848",24.2,130,1,"sbt",24,TRUE,NA,NA,NA,NA,NA
"27465",NA,"LENO_061_8849","LENO","LENO_061",41,NA,"8849",38.2,130,1,"sbt",36.8,TRUE,NA,NA,NA,NA,NA
"27466",NA,"LENO_061_8853","LENO","LENO_061",41,NA,"8853",12.3,130,1,"sbt",12,TRUE,NA,NA,NA,NA,NA
"27467",NA,"LENO_061_8854","LENO","LENO_061",41,NA,"8854",11.5,130,1,"sbt",11.5,FALSE,NA,NA,NA,NA,NA
"27468",NA,"LENO_061_8855","LENO","LENO_061",41,NA,"8855",14,130,1,"sbt",14,FALSE,NA,NA,NA,NA,NA
"27469",NA,"LENO_061_8856","LENO","LENO_061",41,NA,"8856",18.4,130,1,"sbt",18.2,TRUE,NA,NA,NA,NA,NA
"27470",NA,"LENO_062_8703","LENO","LENO_062",23,2,"8703",3.2,130,1,"smt",3.5,FALSE,NA,NA,NA,NA,NA
"27471",NA,"LENO_062_8704","LENO","LENO_062",23,2,"8704",1.9,130,1,"smt",2.1,FALSE,NA,NA,NA,NA,NA
"27472",NA,"LENO_062_8705","LENO","LENO_062",23,2,"8705",2.5,130,1,"smt",1.3,TRUE,NA,NA,NA,NA,NA
"27473",NA,"LENO_062_8706","LENO","LENO_062",23,2,"8706",2.7,130,1,"smt",1.9,TRUE,NA,NA,NA,NA,NA
"27474",NA,"LENO_062_8708","LENO","LENO_062",23,2,"8708",3.1,130,1,"smt",2.1,TRUE,NA,NA,NA,NA,NA
"27475",NA,"LENO_062_8716","LENO","LENO_062",23,2,"8716",5.1,130,1,"smt",5.7,FALSE,NA,NA,NA,NA,NA
"27476",NA,"LENO_062_8717","LENO","LENO_062",23,NA,"8717",37.5,130,1,"sbt",37.3,TRUE,NA,NA,NA,NA,NA
"27477",NA,"LENO_062_8718","LENO","LENO_062",23,NA,"8718",27.2,130,1,"sbt",27.2,FALSE,NA,NA,NA,NA,NA
"27478",NA,"LENO_062_8719","LENO","LENO_062",23,NA,"8719",29.1,130,1,"sbt",29.5,FALSE,NA,NA,NA,NA,NA
"27479",NA,"LENO_062_8720","LENO","LENO_062",23,NA,"8720",79.4,130,1,"sbt",82.2,FALSE,NA,NA,NA,NA,NA
"27480",NA,"LENO_062_8721","LENO","LENO_062",23,NA,"8721",20.3,130,1,"sbt",20.5,FALSE,NA,NA,NA,NA,NA
"27481",NA,"LENO_062_8722","LENO","LENO_062",23,4,"8722",1,130,1,"smt",1.2,FALSE,NA,NA,NA,NA,NA
"27482",NA,"LENO_062_8723","LENO","LENO_062",23,4,"8723",2.9,130,1,"smt",2,TRUE,NA,NA,NA,NA,NA
"27483",NA,"LENO_062_8724","LENO","LENO_062",23,4,"8724",3.4,130,1,"smt",3.1,TRUE,NA,NA,NA,NA,NA
"27484",NA,"LENO_062_8725","LENO","LENO_062",23,4,"8725",3.9,130,1,"smt",3.1,TRUE,NA,NA,NA,NA,NA
"27485",NA,"LENO_062_8727","LENO","LENO_062",23,4,"8727",2.2,130,2,"smt",2.3,FALSE,NA,NA,NA,NA,NA
"27486",NA,"LENO_062_8732","LENO","LENO_062",23,NA,"8732",26,130,1,"sbt",26,FALSE,NA,NA,NA,NA,NA
"27487",NA,"LENO_062_8733","LENO","LENO_062",23,NA,"8733",15,130,1,"sbt",15.7,FALSE,NA,NA,NA,NA,NA
"27488",NA,"LENO_062_8734","LENO","LENO_062",23,NA,"8734",11.6,130,1,"sbt",12,FALSE,NA,NA,NA,NA,NA
"27489",NA,"LENO_062_8735","LENO","LENO_062",23,NA,"8735",21.3,130,1,"sbt",22,FALSE,NA,NA,NA,NA,NA
"27490",NA,"LENO_062_8736","LENO","LENO_062",23,NA,"8736",22.5,130,1,"sbt",23,FALSE,NA,NA,NA,NA,NA
"27491",NA,"LENO_062_8737","LENO","LENO_062",23,NA,"8737",12.3,130,1,"sbt",13,FALSE,NA,NA,NA,NA,NA
"27492",NA,"LENO_062_8738","LENO","LENO_062",23,NA,"8738",53.2,130,1,"sbt",55,FALSE,NA,NA,NA,NA,NA
"27493",NA,"LENO_062_8739","LENO","LENO_062",23,NA,"8739",15.4,130,1,"sbt",14.7,TRUE,NA,NA,NA,NA,NA
"27494",NA,"LENO_062_8740","LENO","LENO_062",23,NA,"8740",24.7,130,1,"sbt",29,FALSE,NA,NA,NA,NA,NA
"27495",NA,"LENO_062_8741","LENO","LENO_062",41,1,"8741",9.9,130,1,"smt",9.9,FALSE,NA,NA,NA,NA,NA
"27496",NA,"LENO_062_8742","LENO","LENO_062",41,NA,"8742",25.5,130,1,"sbt",26,FALSE,NA,NA,NA,NA,NA
"27497",NA,"LENO_062_8743","LENO","LENO_062",41,1,"8743",5,130,1,"smt",5,FALSE,NA,NA,NA,NA,NA
"27498",NA,"LENO_062_8744","LENO","LENO_062",41,1,"8744",6.5,130,1,"smt",6.9,FALSE,NA,NA,NA,NA,NA
"27499",NA,"LENO_062_8745","LENO","LENO_062",41,1,"8745",3.5,130,1,"smt",3.6,FALSE,NA,NA,NA,NA,NA
"27500",NA,"LENO_062_8746","LENO","LENO_062",41,1,"8746",5.9,130,1,"smt",5.9,FALSE,NA,NA,NA,NA,NA
"27501",NA,"LENO_062_8747","LENO","LENO_062",41,1,"8747",1.2,130,2,"smt",1.3,FALSE,NA,NA,NA,NA,NA
"27502",NA,"LENO_062_8748","LENO","LENO_062",41,NA,"8748",12,130,5,"sbt",12,FALSE,NA,NA,NA,NA,NA
"27503",NA,"LENO_062_8749","LENO","LENO_062",41,NA,"8749",10.1,130,1,"sbt",10,TRUE,NA,NA,NA,NA,NA
"27504",NA,"LENO_062_8750","LENO","LENO_062",41,NA,"8750",24.6,130,1,"sbt",25.5,FALSE,NA,NA,NA,NA,NA
"27505",NA,"LENO_062_8752","LENO","LENO_062",41,4,"8752",1.4,130,1,"smt",1.4,FALSE,NA,NA,NA,NA,NA
"27506",NA,"LENO_062_8754","LENO","LENO_062",41,4,"8754",1.1,130,1,"smt",1.3,FALSE,NA,NA,NA,NA,NA
"27507",NA,"LENO_062_8756","LENO","LENO_062",41,NA,"8756",15.3,130,1,"sbt",15.6,FALSE,NA,NA,NA,NA,NA
"27508",NA,"ORNL_043_567","ORNL","ORNL_043",39,4,"567",45,130,1,"sbt",45.3,FALSE,NA,NA,NA,NA,NA
"27509",NA,"LENO_062_8758","LENO","LENO_062",41,NA,"8758",10.8,130,1,"sbt",11.9,FALSE,NA,NA,NA,NA,NA
"27510",NA,"ORNL_043_617","ORNL","ORNL_043",41,4,"617",18.6,130,1,"sbt",18.8,FALSE,NA,NA,NA,NA,NA
"27511",NA,"LENO_062_8762","LENO","LENO_062",41,NA,"8762",23.1,130,1,"sbt",24,FALSE,NA,NA,NA,NA,NA
"27512",NA,"LENO_062_8764","LENO","LENO_062",41,NA,"8764",18.7,130,1,"sbt",19.2,FALSE,NA,NA,NA,NA,NA
"27513",NA,"LENO_062_8765","LENO","LENO_062",41,NA,"8765",14,130,1,"sbt",13.9,TRUE,NA,NA,NA,NA,NA
"27514",NA,"LENO_062_8766","LENO","LENO_062",41,NA,"8766",10,130,1,"sbt",10.3,FALSE,NA,NA,NA,NA,NA
"27515",NA,"LENO_062_8767","LENO","LENO_062",41,NA,"8767",12.6,130,1,"sbt",12.2,TRUE,NA,NA,NA,NA,NA
"27516",NA,"LENO_062_8768","LENO","LENO_062",41,NA,"8768",10.6,130,1,"sbt",10.8,FALSE,NA,NA,NA,NA,NA
"27517",NA,"LENO_062_8769","LENO","LENO_062",41,NA,"8769",15.6,130,1,"sbt",16,FALSE,NA,NA,NA,NA,NA
"27518",NA,"LENO_062_8770","LENO","LENO_062",41,NA,"8770",12.1,130,1,"sbt",12.8,FALSE,NA,NA,NA,NA,NA
"27519",NA,"LENO_062_8771","LENO","LENO_062",41,NA,"8771",11.2,130,1,"sbt",11.2,FALSE,NA,NA,NA,NA,NA
"27520",NA,"LENO_062_8772","LENO","LENO_062",41,NA,"8772",23.3,130,1,"sbt",23.7,FALSE,NA,NA,NA,NA,NA
"27521",NA,"LENO_062_8773","LENO","LENO_062",41,NA,"8773",11,130,1,"sbt",12.5,FALSE,NA,NA,NA,NA,NA
"27522",NA,"LENO_062_8774","LENO","LENO_062",41,NA,"8774",10.8,130,1,"sbt",11.4,FALSE,NA,NA,NA,NA,NA
"27523",NA,"LENO_062_8775","LENO","LENO_062",41,NA,"8775",10.2,130,1,"sbt",10.2,FALSE,NA,NA,NA,NA,NA
"27524",NA,"LENO_062_8776","LENO","LENO_062",41,NA,"8776",10.4,130,1,"sbt",10.2,TRUE,NA,NA,NA,NA,NA
"27525",NA,"LENO_062_8777","LENO","LENO_062",41,NA,"8777",40.7,130,1,"sbt",41.5,FALSE,NA,NA,NA,NA,NA
"27526",NA,"LENO_063_8501","LENO","LENO_063",39,NA,"8501",13.6,130,1,"sbt",14.6,FALSE,NA,NA,NA,NA,NA
"27527",NA,"LENO_063_8502","LENO","LENO_063",39,1,"8502",2.7,130,1,"smt",2.5,TRUE,NA,NA,NA,NA,NA
"27528",NA,"LENO_063_8503","LENO","LENO_063",39,1,"8503",2.1,130,1,"sis",NA,NA,NA,NA,NA,NA,NA
"27529",NA,"LENO_063_8505","LENO","LENO_063",39,1,"8505",2.1,130,1,"smt",2.4,FALSE,NA,NA,NA,NA,NA
"27530",NA,"LENO_063_8506","LENO","LENO_063",39,1,"8506",1.6,130,1,"smt",1.5,TRUE,NA,NA,NA,NA,NA
"27531",NA,"LENO_063_8507","LENO","LENO_063",39,1,"8507",1.3,130,1,"smt",1.5,FALSE,NA,NA,NA,NA,NA
"27532",NA,"LENO_063_8508","LENO","LENO_063",39,1,"8508",1.9,130,1,"smt",2.1,FALSE,NA,NA,NA,NA,NA
"27533",NA,"LENO_063_8509","LENO","LENO_063",39,1,"8509",2.8,130,1,"smt",1.8,TRUE,NA,NA,NA,NA,NA
"27534",NA,"LENO_063_8510","LENO","LENO_063",39,1,"8510",2.5,130,1,"smt",2.6,FALSE,NA,NA,NA,NA,NA
"27535",NA,"LENO_063_8512","LENO","LENO_063",39,1,"8512",1.5,130,1,"smt",NA,NA,NA,NA,NA,NA,NA
"27536",NA,"LENO_063_8514","LENO","LENO_063",39,1,"8514",1.3,130,1,"smt",1.6,FALSE,NA,NA,NA,NA,NA
"27537",NA,"LENO_063_8517","LENO","LENO_063",39,3,"8517",2.1,130,1,"smt",2.1,FALSE,NA,NA,NA,NA,NA
"27538",NA,"LENO_063_8518","LENO","LENO_063",39,3,"8518",1.3,130,1,"sis",1.5,FALSE,NA,NA,NA,NA,NA
"27539",NA,"LENO_063_8519","LENO","LENO_063",39,3,"8519",2.2,130,1,"smt",2.3,FALSE,NA,NA,NA,NA,NA
"27540",NA,"LENO_063_8520","LENO","LENO_063",39,3,"8520",1.8,130,1,"sis",5.9,FALSE,NA,NA,NA,NA,NA
"27541",NA,"LENO_063_8520","LENO","LENO_063",39,3,"8520",1.8,130,1,"sis",1.8,FALSE,NA,NA,NA,NA,NA
"27542",NA,"LENO_063_8520","LENO","LENO_063",39,3,"8520",6.5,130,1,"sis",5.9,TRUE,NA,NA,NA,NA,NA
"27543",NA,"LENO_063_8520","LENO","LENO_063",39,3,"8520",6.5,130,1,"sis",1.8,TRUE,NA,NA,NA,NA,NA
"27544",NA,"LENO_063_8521","LENO","LENO_063",39,3,"8521",2.6,130,1,"smt",2.9,FALSE,NA,NA,NA,NA,NA
"27545",NA,"LENO_063_8522","LENO","LENO_063",39,3,"8522",1.8,130,1,"sis",2,FALSE,NA,NA,NA,NA,NA
"27546",NA,"LENO_063_8523","LENO","LENO_063",39,3,"8523",2,130,1,"smt",2.2,FALSE,NA,NA,NA,NA,NA
"27547",NA,"LENO_063_8525","LENO","LENO_063",39,NA,"8525",13.7,130,1,"sbt",13.6,TRUE,NA,NA,NA,NA,NA
"27548",NA,"LENO_063_8526","LENO","LENO_063",39,NA,"8526",48.5,130,2,"sbt",52.2,FALSE,NA,NA,NA,NA,NA
"27549",NA,"LENO_063_8527","LENO","LENO_063",39,NA,"8527",19.9,130,1,"sbt",20,FALSE,NA,NA,NA,NA,NA
"27550",NA,"LENO_063_8528","LENO","LENO_063",39,NA,"8528",11.4,130,1,"sbt",11.5,FALSE,NA,NA,NA,NA,NA
"27551",NA,"LENO_063_8529","LENO","LENO_063",39,NA,"8529",46.1,130,1,"sbt",46.7,FALSE,NA,NA,NA,NA,NA
"27552",NA,"LENO_063_8530","LENO","LENO_063",39,NA,"8530",44.5,130,1,"sbt",44.4,TRUE,NA,NA,NA,NA,NA
"27553",NA,"LENO_063_8531","LENO","LENO_063",39,NA,"8531",11.7,130,7,"sbt",11.6,TRUE,NA,NA,NA,NA,NA
"27554",NA,"LENO_063_8532","LENO","LENO_063",39,NA,"8532",13.8,130,1,"sbt",14.3,FALSE,NA,NA,NA,NA,NA
