"","siteID","date","plotID","subplotID","nestedSubplotID","tagID","supportingStemTagID","pointID","stemAzimuth","stemDistance","taxonID","identificationQualifier","growthForm","remarks","measurementHeight","scientificName","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","monumentType","applicableModules","x","y","tree.easting","tree.northing","stemDiameter","basalDiameter","basalDiameterHeight","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","nestedSubplotArea1","nestedSubplotArea2"
"15886","SERC",20150505,"SERC_058",41,1,"8743",NA,NA,NA,NA,"FRAM2","cf. species","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15887","SERC",20150505,"SERC_058",41,1,"8744",NA,NA,NA,NA,"CACA18","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15888","SERC",20150505,"SERC_058",41,1,"8745",NA,NA,NA,NA,"LIBE3","","sis","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15889","SERC",20150505,"SERC_058",41,NA,"8746",NA,NA,NA,NA,"CEOR7","","lia","twining at 83cm",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15890","SERC",20150505,"SERC_058",41,NA,"8751",NA,NA,NA,NA,"CEOR7","","lia","dropped",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15891","SERC",20150505,"SERC_058",41,NA,"8752",NA,NA,NA,NA,"ROMU","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15892","SERC",20150505,"SERC_058",23,2,"9048",NA,NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15893","SERC",20150505,"SERC_058",23,2,"9049",NA,NA,NA,NA,"FAGR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15894","SERC",20150505,"SERC_058",23,2,"9050",NA,NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15895","SERC",20150505,"SERC_058",23,2,"9051",NA,NA,NA,NA,"FAGR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15896","SERC",20150505,"SERC_058",23,2,"9052",NA,NA,NA,NA,"ILOP","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15897","SERC",20150505,"SERC_058",23,2,"9053",NA,NA,NA,NA,"FAGR","","sis","measure at 69 cm",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15898","SERC",20150505,"SERC_058",23,4,"9054",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15899","SERC",20150505,"SERC_058",23,4,"9055",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15900","SERC",20150505,"SERC_058",23,4,"9056",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15901","SERC",20150505,"SERC_058",23,4,"9057",NA,NA,NA,NA,"ILOP","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15902","SERC",20150505,"SERC_058",23,4,"9058",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15903","SERC",20150505,"SERC_058",23,4,"9059",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15904","SERC",20150505,"SERC_058",23,4,"9060",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15905","SERC",20150505,"SERC_058",23,4,"9061",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15906","SERC",20150505,"SERC_058",23,4,"9062",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15907","SERC",20150505,"SERC_058",23,4,"9063",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15908","SERC",20150505,"SERC_058",23,4,"9064",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15909","SERC",20151007,"SERC_058",23,4,"9065",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15910","SERC",20150505,"SERC_058",23,4,"9066",NA,NA,NA,NA,"ASTR","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15911","SERC",20150505,"SERC_058",23,4,"9067",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15912","SERC",20150505,"SERC_058",23,4,"9068",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15913","SERC",20150505,"SERC_058",23,4,"9069",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15914","SERC",20150505,"SERC_058",23,4,"9070",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15915","SERC",20150505,"SERC_058",23,4,"9071",NA,NA,NA,NA,"LIST2","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15916","SERC",20150505,"SERC_058",23,4,"9072",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15917","SERC",20150505,"SERC_058",23,4,"9073",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15918","SERC",20150505,"SERC_058",23,4,"9074",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15919","SERC",20150505,"SERC_058",23,4,"9075",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15920","SERC",20150505,"SERC_058",23,4,"9076",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15921","SERC",20150505,"SERC_058",23,4,"9077",NA,NA,NA,NA,"LITU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15922","SERC",20150505,"SERC_058",23,4,"9078",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15923","SERC",20150505,"SERC_058",23,4,"9079",NA,NA,NA,NA,"LIST2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15924","SERC",20150505,"SERC_058",23,4,"9080",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15925","SERC",20150505,"SERC_058",23,4,"9081",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15926","SERC",20150505,"SERC_058",23,4,"9082",NA,NA,NA,NA,"LITU","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15927","SERC",20150505,"SERC_058",23,NA,"9083",NA,NA,NA,NA,"PAQU2","","lia","large FAGR near center",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15928","SERC",20150505,"SERC_058",23,NA,"9084",NA,NA,NA,NA,"ROMU","","lia","near E litterfall trap",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15929","SERC",20150505,"SERC_058",23,NA,"9087",NA,NA,NA,NA,"ROMU","","lia","5m South of SE 20 meter flag",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15930","SERC",20150505,"SERC_058",23,NA,"9088",NA,NA,NA,NA,"ROMU","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15931","SERC",20150505,"SERC_058",23,NA,"9089",NA,NA,NA,NA,"ROMU","","lia","dropped",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15932","SERC",20150505,"SERC_058",23,NA,"9090",NA,NA,NA,NA,"ROMU","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15933","SERC",20150505,"SERC_058",23,NA,"9091",NA,NA,NA,NA,"ROMU","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15934","SERC",20151013,"SERC_059",21,4,"11108",NA,NA,NA,NA,"BETH","","sms","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15935","SERC",20151013,"SERC_059",21,NA,"11109",NA,NA,NA,NA,"VITIS","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15936","SERC",20151013,"SERC_059",21,NA,"11110",NA,NA,NA,NA,"VITIS","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15937","SERC",20151013,"SERC_059",21,4,"11111",NA,NA,NA,NA,"ACNE2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15938","SERC",20150714,"SERC_059",21,4,"9388",NA,NA,NA,NA,"ACNE2","","sis","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15939","SERC",20150714,"SERC_059",21,NA,"9389",NA,NA,NA,NA,"VITIS","","lia","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15940","SERC",20150714,"SERC_059",21,NA,"9390",NA,NA,NA,NA,"VITIS","","lia","dropped",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15941","SERC",20150714,"SERC_059",21,1,"9401",NA,NA,NA,NA,"ILOP","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15942","SERC",20150714,"SERC_059",21,1,"9402",NA,NA,NA,NA,"ACNE2","","smt","2",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15943","SERC",20150714,"SERC_059",21,1,"9403",NA,NA,NA,NA,"PRAV","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15944","SERC",20150714,"SERC_059",21,1,"9404",NA,NA,NA,NA,"PRAV","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15945","SERC",20150714,"SERC_059",21,1,"9405",NA,NA,NA,NA,"ILOP","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15946","SERC",20150714,"SERC_059",21,1,"9406",NA,NA,NA,NA,"PRAV","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15947","SERC",20150714,"SERC_059",21,4,"9407",NA,NA,NA,NA,"ACNE2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15948","SERC",20150714,"SERC_059",21,4,"9408",NA,NA,NA,NA,"LIST2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15949","SERC",20150714,"SERC_059",21,4,"9409",NA,NA,NA,NA,"DIVI","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15950","SERC",20150714,"SERC_059",39,1,"9410",NA,NA,NA,NA,"LIST2","","smt","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15951","SERC",20150714,"SERC_059",39,1,"9411",NA,NA,NA,NA,"LITU","","smt","2 (dead)",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15952","SERC",20150714,"SERC_059",39,1,"9412",NA,NA,NA,NA,"ILOP","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15953","SERC",20150714,"SERC_059",39,3,"9413",NA,NA,NA,NA,"LIBE3","","sis","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15954","SERC",20150714,"SERC_059",39,3,"9414",NA,NA,NA,NA,"ROMU","","sms","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15955","SERC",20150714,"SERC_059",39,3,"9415",NA,NA,NA,NA,"BETH","","sms","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15956","SERC",20150714,"SERC_059",39,3,"9416",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15957","SERC",20150714,"SERC_059",39,3,"9417",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15958","SERC",20150714,"SERC_059",39,3,"9418",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15959","SERC",20150714,"SERC_059",39,3,"9419",NA,NA,NA,NA,"VIPR","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15960","SERC",20150714,"SERC_059",39,3,"9420",NA,NA,NA,NA,"ROMU","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15961","SERC",20150714,"SERC_059",39,3,"9421",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15962","SERC",20150714,"SERC_059",39,3,"9422",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15963","SERC",20150714,"SERC_059",39,3,"9423",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15964","SERC",20150714,"SERC_059",39,3,"9424",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15965","SERC",20150714,"SERC_059",39,3,"9425",NA,NA,NA,NA,"LIBE3","","sap","",NA,NA,"tower","basePlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15966","SERC",20150714,"SERC_059",39,NA,"9426",NA,39,19.7,13.2,"LITU","","sbt","",NA,NA,"tower","basePlot",38.889019,-76.549833,"WGS84","18N",365584.325,4305602.509,0.21,"Geo 7X (H-Star)",14.12,0.35,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",8.7073727845297,9.92076908264836,365593.032372785,4305612.42976908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15967","SERC",20150714,"SERC_059",39,NA,"9427",NA,59,258.9,12.1,"LITU","","sbt","",NA,NA,"tower","basePlot",38.889204,-76.549593,"WGS84","18N",365605.525,4305622.716,0.23,"Geo 7X (H-Star)",19.11,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",3.36010968341208,11.6240983700002,365608.885109683,4305634.34009837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15968","SERC",20150714,"SERC_059",39,NA,"9428",NA,59,251.9,12.4,"LITU","","sbt","",NA,NA,"tower","basePlot",38.889204,-76.549593,"WGS84","18N",365605.525,4305622.716,0.23,"Geo 7X (H-Star)",19.11,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",10.4222216399922,6.71842958487167,365615.94722164,4305629.43442959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15969","SERC",20150714,"SERC_059",39,NA,"9429",NA,59,243.6,13.9,"LITU","","sbt","",NA,NA,"tower","basePlot",38.889204,-76.549593,"WGS84","18N",365605.525,4305622.716,0.23,"Geo 7X (H-Star)",19.11,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst",1.75462037206725,-13.7888109476462,365607.279620372,4305608.92718905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
